date,k1_variance,k1_lengthscale,k2_variance,k2_lengthscale,kC_likelihood_variance,kC_changepoint_location,kC_steepness
1990-02-23,0.7678415510309423,0.09001689039214383,1.005071658721746,0.08991518915314918,0.1502320953740293,50.02102268890025,12.003715157516455
1990-02-26,0.9689749846402884,0.10995342585816062,1.0445034108794646,0.09345804769580904,1.0000000976617123e-06,49.00407884333177,18.299941164165624
1990-02-27,0.9869109550237827,0.09481945936162406,1.0240505291757227,0.09436558170125445,1.3075992099477174e-06,49.00071548302335,51.36139053556782
1990-02-28,0.9888832863046748,0.09584474427609879,1.0194722391556452,0.09455371242706402,1.0000008379551026e-06,49.001921223366395,15.804233788787853
1990-03-01,0.9930308813202192,0.09499823571830428,1.0260675004869162,0.08917889095921509,2.0170723795467932e-06,49.07139377456899,3.010113954153122
1990-03-02,1.076880590468329,0.09647213123631862,0.9772615264135354,0.09619589757464835,1.2118586859877452e-06,48.99329465084751,14.460544131914435
1990-03-05,1.1819145209697406,0.0941123280038656,0.9492286242967385,0.0940297157263322,8.120650576713167e-05,48.97179098649973,7.748776198259359
1990-03-06,0.9987884162111368,0.09223623647716918,0.10160140870736091,0.09234208987279753,0.8168648093258535,46.561719046046775,16.358130029995696
1990-03-07,1.1890963692315362,0.09165624785279229,0.7912123626306242,0.09370521187329539,9.923922530140261e-06,58.47878330528712,3.229230449582282
1990-03-08,0.4743559638215838,0.09221299932027643,0.10559375283791828,0.09229089757068969,0.7072634240951414,58.016668428839985,13.306282379699981
1990-03-09,0.9507570244319847,0.08646419962201263,0.0014823258899435816,0.09255573305676351,0.20756943937864236,68.99993924157069,0.363917050352969
1990-03-12,0.5667940988582258,0.0912344832136712,0.010611640937624884,0.09139865913830292,0.7529408239181341,58.030279493763615,13.675331050848126
1990-03-13,0.7808671906414851,0.09000267823771632,0.04733631831822509,0.09007949071047738,0.6743578564854178,58.03450587533951,13.53788936818835
1990-03-14,0.8186376428630131,0.0872803476694437,0.01848929986924983,0.08735440086217187,0.7182379224468588,58.000026079689405,14.59928676871674
1990-03-15,1.0841197268892804,0.09093193286466353,0.012962665193823346,0.09093630511755385,0.7221543816015694,57.839142603556056,1.1373617045469877
1990-03-16,0.7642464768317259,0.09221065929553685,0.009682801026499365,0.09222147437005797,0.8042125804727454,58.047797975379424,13.561885202451927
1990-03-19,0.9929722674870458,0.10495029580636589,0.009936737528710191,0.10652136085317435,0.7937844335009502,58.04261353814349,12.475216421039674
1990-03-20,6.542758921286771,0.09749974678524011,3.0232965436685865e-05,0.09941781756967578,0.8213674517314491,55.00001056012364,0.4237432863684763
1990-03-21,0.9034835588423759,0.09219508674592525,1.8124180446277047,0.09421466464950089,1.1783246449146152e-06,70.8190845690232,0.5536087289515523
1990-03-22,0.9663843337828435,0.09076849916796928,1.4135128917415003,0.09126270878294652,1.1759928610028372e-06,69.94460801023354,0.6135820968402182
1990-03-23,0.8652684851256289,0.09625138856548279,1.497593023704386,0.0975255803784312,1.124034205000576e-06,70.3045035413134,0.6691933056871098
1990-03-26,0.8200534779307149,0.09087096902169244,1.4199626518298034,0.09097385322498291,1.302414054304869e-06,70.19822881031243,0.7993108480764199
1990-03-27,0.8837495208398397,0.09079284405712164,1.2810694571446721,0.09094463761860341,1.095865890007437e-06,69.82899773746281,0.8019412599233291
1990-03-28,0.9125583902828036,0.10425101271498376,1.2281424511140968,0.10598285717458633,1.0477702402332153e-06,69.64234196309289,0.7942259527088547
1990-03-29,0.9372996449115099,0.0906404354657646,1.2216752043292378,0.09070714183591892,2.9361641569025754e-06,69.52263298536933,0.6858846998599744
